Address,bMonsters,rMonsters
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002240250?gameHash=f0f028000430051a,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002240251?gameHash=53b99bfe75ae566a,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250061?gameHash=bec658607c9a880b,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250075?gameHash=8276d4d64d82356b,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250084?gameHash=a05e5da661c73fc5,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250085?gameHash=c65da8e6c38ac76b,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250131?gameHash=4fb26309294dff03,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250146?gameHash=17f69944ded5b93f,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250147?gameHash=ec206aeddc30230e,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250154?gameHash=ab7af775c3954821,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250163?gameHash=d18bc183d179ce8f,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250164?gameHash=dfd4004093770289,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250171?gameHash=a9bd534257563602,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250185?gameHash=a41132495d9b188c,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250188?gameHash=0122e715a37611f0,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250199?gameHash=5f7947c1a7091485,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250200?gameHash=db1b9af9ddd1fb9a,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250212?gameHash=dbc9ca2bea27ffa1,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250218?gameHash=e682d9fa48db950a,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002250219?gameHash=40e255c31d208faf,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002260026?gameHash=64cde456eef6e76a,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002260029?gameHash=0492b972e49cd046,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002260042?gameHash=7cb2b70cf196f593,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002270036?gameHash=dcfe2c2622e7a880,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002270049?gameHash=b8d9ede76d72d796,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002270050?gameHash=08d73013f9dce1aa,3,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002270069?gameHash=886a35d8a9e2e875,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002270070?gameHash=182cb0c7d04d4f60,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002270093?gameHash=799a719f0ecf5eec,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002270095?gameHash=7c4a5ed44ba436be,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002270118?gameHash=7f3f562b794e1362,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002270122?gameHash=bc0c471c692ba502,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002270124?gameHash=d17edaea7496ab88,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002280092?gameHash=05cea9f4f3c374c8,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002280115?gameHash=ea05368d06fd8de0,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002280116?gameHash=38696e416228fa62,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002280142?gameHash=d3591ec8a1ab8320,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002280147?gameHash=9eb6bd5d66c8b542,1,3
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002280165?gameHash=c6dce71650e0b3c4,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002280167?gameHash=f92b6222d0c90461,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002280198?gameHash=4a8ad83563ea5aa0,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002280202?gameHash=b46a5ed9e6549309,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002280203?gameHash=3e99bd1bc03aa97a,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002280257?gameHash=bc485f0703c7c48a,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002280262?gameHash=5e567a309439b113,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002280270?gameHash=123ac1b25080c707,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290059?gameHash=b310356693eeb7c2,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290061?gameHash=5868939d4f302dcf,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290063?gameHash=a67ca9d57c113f71,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290069?gameHash=695db426b367e016,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290082?gameHash=e1a59f7369d29bec,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290142?gameHash=74ed549e514d67de,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290152?gameHash=10daf5181fcdfa11,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290172?gameHash=b847c0b13d053324,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290216?gameHash=b21cf20464c87e37,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290251?gameHash=b15b53b9c1994fdb,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290254?gameHash=cb516e5420ed913b,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290263?gameHash=1b771a0f20992d75,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290285?gameHash=12f56b8a725e1ad3,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290294?gameHash=aeb6efd4069b28aa,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002290310?gameHash=8d0580b84e4c94f5,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002300033?gameHash=0b7bd4a7e1e89069,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002300037?gameHash=4634e2c0d3daa534,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002300061?gameHash=edbb0e4d102bcc10,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002300083?gameHash=68588442d672352d,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002300085?gameHash=3c77cfc4934a3488,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002300091?gameHash=9b2b0021fa7bf638,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002300117?gameHash=6a1f643079f8cf63,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002300127?gameHash=3f8005e537896b35,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002300146?gameHash=29c5bd0583c291ac,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002300163?gameHash=c2e547ef21c33d27,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002300192?gameHash=a6619d1be7620266,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002300200?gameHash=488539598ebf39b1,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002300201?gameHash=2317740fcac7093f,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002310068?gameHash=a3248b1a6675fbc1,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002310093?gameHash=a3946b8ccf55793e,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002310123?gameHash=84cb73aecb92af83,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002310173?gameHash=3d75211a3f839c4c,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002310175?gameHash=89056e0e99252c06,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002310179?gameHash=9a638257ef89a44d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002310213?gameHash=8d3d539a11eca407,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002310217?gameHash=026cd768f96254fd,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002310220?gameHash=18fd6e5f06e62b0c,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002310222?gameHash=028c3e5e6aad16a4,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002310239?gameHash=ee815eb58e2be71f,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002310243?gameHash=872481e7fd338018,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002320020?gameHash=5956f0a792edf435,2,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002330082?gameHash=5a8cb7667a21322c,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002330086?gameHash=e93f9b50f9d4690b,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002330088?gameHash=3f29a254bc4b512c,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002330093?gameHash=80271c3c48d7b127,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002330110?gameHash=0ca0fd6f5709ad47,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002330112?gameHash=25b2fc37eab36843,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380186?gameHash=53273aa4c96d6c65,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380204?gameHash=57f7984262af06bf,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380208?gameHash=81100f59a1c4aa8c,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380216?gameHash=23ce4724b19ff4f4,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380319?gameHash=5154a2bb8b2bb254,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380330?gameHash=2afeb9b1f9b4c1f8,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380372?gameHash=63dec060cbc7f837,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380411?gameHash=6462c32f02f519f7,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380421?gameHash=da147ddde340bd52,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380428?gameHash=b9208735d0315884,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380436?gameHash=66a9e29202902089,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380443?gameHash=8087accf2f32c361,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380472?gameHash=f1de6926d1476c08,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002380500?gameHash=54e643f62a9ba61d,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390182?gameHash=fe22068b2ddd0c82,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390191?gameHash=ad5fb66b7bc262d9,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390201?gameHash=908f760eae1d89bb,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390211?gameHash=f8e68ec8c68e3833,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390407?gameHash=ed6d163cd8300431,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390437?gameHash=1641738d9a6750f6,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390449?gameHash=4a5b7837b180cb69,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390592?gameHash=f2b6174ea49ca4fa,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002390678?gameHash=d4f91503db875342,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002410083?gameHash=387d1887288b1730,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002410088?gameHash=2cdd5b690ff721f2,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002410090?gameHash=8cac6c4a6f69c7ad,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002410092?gameHash=c3479aa3094db0cf,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002410104?gameHash=a95f3c606e851d91,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002410111?gameHash=d96e47e2f7fc396d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002410113?gameHash=b96d1afd2faf089d,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30133?gameHash=2a7ecaf7380e9d89,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290170?gameHash=c3e36eea5f464c5d,2,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290186?gameHash=2f6e734d37febc88,2,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290199?gameHash=a3428b044cc050c9,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290254?gameHash=9ffa6314bd1c1988,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290275?gameHash=17e0af24f080a620,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002290296?gameHash=c68501b0186b6544,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300042?gameHash=32a5c0e0f0fd2b69,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300063?gameHash=cb42ba7e531e7499,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300071?gameHash=c8c23ac309c53958,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300087?gameHash=23cebce9f5d79231,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300145?gameHash=324675625298d854,2,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300165?gameHash=b4fd38ced29ea134,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300174?gameHash=987694285aaf533a,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300236?gameHash=2111c062ba8345e5,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300237?gameHash=2419bdbb99263a2e,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300238?gameHash=b4aee431a6af1b5c,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300279?gameHash=ca792308c0676278,2,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002300298?gameHash=1490c1205a58e457,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420080?gameHash=8f9d5507931d097d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420135?gameHash=ea2728ef2e395332,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000420149?gameHash=08834a307e2499fd,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430019?gameHash=a5e39c76a8e91ba9,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000430136?gameHash=f7c0ebd0bfd08951,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000440012?gameHash=30dcd0465e8a2781,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000460054?gameHash=6f016a75919e5277,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000460055?gameHash=6457519157620ac4,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000470071?gameHash=0983b061a3de0700,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000470074?gameHash=c5cfec2b636837de,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000470085?gameHash=c51fc6c0bb6ac33e,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000470086?gameHash=dd8e86b35b1b295f,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000480046?gameHash=edfe64a5c860a8e8,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1000490068?gameHash=c9b0b10cf7f427e9,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001010108?gameHash=6d1b89ef14abf346,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001020048?gameHash=cdef03e7d308124a,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001020054?gameHash=880399f1b3d0cc8f,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001020080?gameHash=91ad5b326a3561b9,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001020185?gameHash=24e5f37f51f7eac1,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001020222?gameHash=7754152520598187,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001050156?gameHash=f6f494e340e75e51,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001070005?gameHash=24a670aa04fdaa8e,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001070027?gameHash=3babed5e7b890d8a,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001070044?gameHash=73b608c323ba5a45,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090042?gameHash=7b0f44eaa4499da3,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090074?gameHash=94c6adc462342b80,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090090?gameHash=ecee1c458addeef9,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090096?gameHash=2f8b11a9c2417a17,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090119?gameHash=a8104ee2d676090a,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090130?gameHash=6d4d5dd0e2fedbbc,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090145?gameHash=e20966636950b1e0,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090193?gameHash=e918d159d5ca76b3,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090200?gameHash=67ff5f77925a0152,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090206?gameHash=d25847c504650c01,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100099?gameHash=49778226bbde3374,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100108?gameHash=559b2ca95c6b372c,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100110?gameHash=7901a76abc3fe00b,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001110069?gameHash=d04aa571ac53dec2,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001110070?gameHash=e2d8a491e30ff3cd,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001110160?gameHash=c8d506683be743a4,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001110165?gameHash=c95018a364caeb9a,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001130034?gameHash=102a038fd6d337a1,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001130047?gameHash=8fca1239cb14402d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001130048?gameHash=5637645847e51976,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001130050?gameHash=9bc54cef56a1ddd3,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001130070?gameHash=6b141e728abeb3de,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001140034?gameHash=d1e703c50ac5c147,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001140036?gameHash=9b2b2eb231df3400,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001140046?gameHash=eb28e6294e93dd9d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001140047?gameHash=7b49b53a15032121,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160016?gameHash=7fec292772911f14,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160051?gameHash=6f5a3473fd4b5218,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160059?gameHash=66e7667296790db8,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160087?gameHash=5b264a18eca52c62,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160097?gameHash=943c8315026c3ac6,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160106?gameHash=aeb584f9f6eab386,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001180123?gameHash=6fcfc37c2d773136,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001180169?gameHash=7d3f0d011754227a,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001180197?gameHash=9a2842a1c76915da,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001190025?gameHash=e95eac049cde9705,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001190031?gameHash=8c5b3745edaf4aa6,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001200042?gameHash=05054169c81539b4,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001200090?gameHash=4a29881a6ad24954,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001200133?gameHash=6bc3e37f68dc0070,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001210070?gameHash=0daca494b7eb4292,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001210206?gameHash=c8452a510b83a299,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001210241?gameHash=6333adba196bde87,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001220050?gameHash=a6c77a5939b97fa9,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001220051?gameHash=a127041d1851db79,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001220060?gameHash=b4160b81cb9c933d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001220103?gameHash=a81f296b322d1c10,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001230182?gameHash=055172ab7f1efc4c,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001230193?gameHash=885cdc25f64cc546,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240055?gameHash=1a753d20d943ee53,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240075?gameHash=063f88396ebefd89,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240084?gameHash=71019793090213d6,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240130?gameHash=29e3920af2715f43,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001250171?gameHash=fa084a31c63dbfb9,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001250185?gameHash=53602e34db353fd1,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001260103?gameHash=368c582d95c42505,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001260104?gameHash=e62b4a0ca995e9bf,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001270018?gameHash=dad0c9df9f678f1c,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001270044?gameHash=621f70702177879c,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001270048?gameHash=fc0aa1f33474975c,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001270049?gameHash=df319925e60c8ad6,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001270050?gameHash=e4c7bd34234105e7,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001290083?gameHash=dac0cab0de187ba8,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001310014?gameHash=254347ab5d11be6f,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001310016?gameHash=ced0540637031f5d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001320032?gameHash=9200875a5c750fa1,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001370866?gameHash=90ab8be1855a40a5,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001370918?gameHash=35e9aabc34c30d56,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380225?gameHash=622b35311e395719,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380241?gameHash=23c53fb7fed21f53,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380327?gameHash=84db7440d6c8cfed,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001380358?gameHash=c27d268ae4429901,1,2
