,Address,golddiff,rResult,bResult,rKills,bKills,rBOTLANE_kills,rMIDLANE_kills,rTOPLANE_kills,bBOTLANE_kills,bMIDLANE_kills,bTOPLANE_kills
963,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001460156?gameHash=6dff47bfc291f8fe,1532,1,0,1,2,1,0,0,0,0,1
964,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001470236?gameHash=814b7b41f70c9bcb,724,0,1,1,2,0,0,1,1,0,2
965,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001470236?gameHash=814b7b41f70c9bcb,724,0,1,1,2,1,0,0,1,0,2
966,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001470236?gameHash=814b7b41f70c9bcb,724,0,1,1,2,1,0,0,1,0,2
967,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001470241?gameHash=3d04fd2686d282c6,-692,1,0,1,1,1,0,0,1,0,2
968,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001470241?gameHash=3d04fd2686d282c6,-692,1,0,1,1,0,0,1,1,0,2
969,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480009?gameHash=4ed6a16907542eac,-463,1,0,2,1,0,0,1,1,0,1
970,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480035?gameHash=94590941ff7bf799,428,0,1,2,2,1,0,0,1,0,1
971,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480035?gameHash=94590941ff7bf799,428,0,1,2,2,0,0,1,1,0,1
972,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001490050?gameHash=68fa3ddd2b15551e,1883,0,1,2,4,1,0,0,0,0,1
973,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001490060?gameHash=d54542f9187ea0f9,2322,0,1,2,3,1,0,0,1,0,1
974,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001490060?gameHash=d54542f9187ea0f9,2322,0,1,2,3,0,0,1,1,0,1
975,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001490064?gameHash=d5e8cbf9316f754b,-70,1,0,4,7,1,0,0,0,0,1
976,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001490064?gameHash=d5e8cbf9316f754b,-70,1,0,4,7,0,1,0,0,0,1
977,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001490064?gameHash=d5e8cbf9316f754b,-70,1,0,4,7,1,0,0,0,0,1
978,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001490064?gameHash=d5e8cbf9316f754b,-70,1,0,4,7,0,1,0,0,0,1
979,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480069?gameHash=8840ad72712d726c,-68,1,0,1,1,0,0,1,1,1,1
980,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480069?gameHash=8840ad72712d726c,-68,1,0,1,1,1,0,0,1,1,1
981,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001480069?gameHash=8840ad72712d726c,-68,1,0,1,1,0,0,1,1,1,1
982,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520070?gameHash=4c1378237bf547ed,4438,0,1,3,4,1,0,0,1,1,2
983,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520070?gameHash=4c1378237bf547ed,4438,0,1,3,4,0,0,1,1,1,2
984,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520076?gameHash=1eae0e2432afb2ba,209,1,0,3,3,1,0,0,0,1,0
985,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520101?gameHash=afd84d5afb4d9d5e,2963,0,1,1,1,0,0,1,1,0,2
986,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520155?gameHash=2d500e6b69b9add0,-2056,0,1,2,1,0,1,0,1,0,1
987,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520155?gameHash=2d500e6b69b9add0,-2056,0,1,2,1,0,0,1,1,0,1
988,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520155?gameHash=2d500e6b69b9add0,-2056,0,1,2,1,1,0,0,1,0,1
989,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520155?gameHash=2d500e6b69b9add0,-2056,0,1,2,1,1,0,0,1,0,1
990,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001520160?gameHash=cd4d2353545cd868,1894,1,0,2,3,0,0,1,0,1,0
991,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001540008?gameHash=403c2eff31ca5b70,232,1,0,2,3,0,0,1,1,0,1
992,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530048?gameHash=5fdb27e098f538df,-4915,0,1,10,3,0,1,0,0,0,1
993,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530048?gameHash=5fdb27e098f538df,-4915,0,1,10,3,0,0,1,0,0,1
994,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530048?gameHash=5fdb27e098f538df,-4915,0,1,10,3,1,0,0,0,0,1
995,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530048?gameHash=5fdb27e098f538df,-4915,0,1,10,3,1,0,0,0,0,1
996,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530055?gameHash=2f42705092eb05b9,1983,0,1,1,3,0,0,1,1,0,1
997,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530074?gameHash=93f67d551796b1fc,-899,0,1,2,2,1,0,0,1,1,1
998,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530074?gameHash=93f67d551796b1fc,-899,0,1,2,2,0,0,1,1,1,1
999,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530089?gameHash=edc31b2b59d0a904,-3112,1,0,3,1,1,0,0,1,0,0
1000,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530089?gameHash=edc31b2b59d0a904,-3112,1,0,3,1,0,0,1,1,0,0
1001,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530109?gameHash=a94ffcbe1b07ed53,-2893,1,0,2,1,1,0,0,0,0,1
1002,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530109?gameHash=a94ffcbe1b07ed53,-2893,1,0,2,1,0,1,0,0,0,1
1003,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530109?gameHash=a94ffcbe1b07ed53,-2893,1,0,2,1,0,0,1,0,0,1
1004,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001540095?gameHash=c9468feeec9db4a0,647,1,0,2,2,1,0,0,1,0,2
1005,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001540095?gameHash=c9468feeec9db4a0,647,1,0,2,2,0,0,1,1,0,2
1006,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001540126?gameHash=7134944ea0a3f809,344,0,1,1,2,0,0,1,1,0,0
1007,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001530171?gameHash=879fe4f697feb466,914,0,1,2,3,1,0,0,0,0,1
1008,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001550021?gameHash=a2839750ba44bb3b,1508,0,1,1,1,1,0,0,1,1,2
1009,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001550021?gameHash=a2839750ba44bb3b,1508,0,1,1,1,0,0,1,1,1,2
1010,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001550021?gameHash=a2839750ba44bb3b,1508,0,1,1,1,1,0,0,1,1,2
1011,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001550037?gameHash=2c5a2d6a04b1cf80,-186,1,0,2,2,1,0,0,1,0,1
1012,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001550037?gameHash=2c5a2d6a04b1cf80,-186,1,0,2,2,0,0,1,1,0,1
1013,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001550042?gameHash=314dd110923b6170,1227,1,0,1,5,1,0,0,1,0,1
1014,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001550042?gameHash=314dd110923b6170,1227,1,0,1,5,0,0,1,1,0,1
1015,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560071?gameHash=9acb6da45101d180,918,1,0,2,1,1,0,0,2,1,2
1016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560071?gameHash=9acb6da45101d180,918,1,0,2,1,1,0,0,2,1,2
1017,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560071?gameHash=9acb6da45101d180,918,1,0,2,1,0,0,1,2,1,2
1018,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560071?gameHash=9acb6da45101d180,918,1,0,2,1,0,0,1,2,1,2
1019,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560087?gameHash=d4b4be9102e42b1c,289,1,0,2,4,1,0,0,0,0,1
1020,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560087?gameHash=d4b4be9102e42b1c,289,1,0,2,4,0,0,1,0,0,1
1021,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570022?gameHash=15eda5da79eee413,1718,0,1,4,7,1,0,0,1,0,1
1022,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570022?gameHash=15eda5da79eee413,1718,0,1,4,7,0,0,1,1,0,1
1023,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570035?gameHash=768948a373e3a84e,-14,0,1,3,1,0,0,1,1,1,1
1024,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570035?gameHash=768948a373e3a84e,-14,0,1,3,1,1,0,0,1,1,1
1025,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580106?gameHash=6d3a8913578c2544,1771,0,1,1,2,1,0,0,1,0,1
1026,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580122?gameHash=4d9c6f577342e994,-2198,0,1,4,1,0,0,1,1,1,1
1027,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580122?gameHash=4d9c6f577342e994,-2198,0,1,4,1,1,0,0,1,1,1
1028,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580122?gameHash=4d9c6f577342e994,-2198,0,1,4,1,0,1,0,1,1,1
1029,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660039?gameHash=9408463345849bff,-2976,1,0,6,1,1,0,0,1,0,1
1030,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660039?gameHash=9408463345849bff,-2976,1,0,6,1,0,0,1,1,0,1
1031,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660076?gameHash=a0ef2274c968c358,-89,0,1,3,1,1,0,0,0,1,0
1032,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660095?gameHash=0eda4e2407d59837,1247,0,1,1,1,1,0,0,1,0,1
1033,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660095?gameHash=0eda4e2407d59837,1247,0,1,1,1,0,0,1,1,0,1
1034,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660115?gameHash=0c6d2faf595809fa,2901,0,1,2,3,1,0,0,1,1,2
1035,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660115?gameHash=0c6d2faf595809fa,2901,0,1,2,3,0,0,1,1,1,2
1036,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660115?gameHash=0c6d2faf595809fa,2901,0,1,2,3,1,0,0,1,1,2
1037,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660126?gameHash=95e3b907b0c652f7,-1742,1,0,3,1,1,0,0,0,1,0
1038,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660139?gameHash=a40233263d3f1e55,-30,0,1,1,2,1,0,0,0,0,1
1039,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660162?gameHash=8eb31bec4b91b566,205,0,1,2,1,0,0,1,1,0,1
1040,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660181?gameHash=a836c953faa3bc4b,5,0,1,5,5,1,0,0,1,0,1
1041,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660181?gameHash=a836c953faa3bc4b,5,0,1,5,5,0,1,0,1,0,1
1042,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660181?gameHash=a836c953faa3bc4b,5,0,1,5,5,0,0,1,1,0,1
1043,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001650088?gameHash=a7c89e010b6634a9,656,1,0,1,2,0,0,1,1,0,0
1044,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660070?gameHash=a5c865b26c07eec5,-3806,1,0,6,1,1,0,0,0,0,1
1045,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660070?gameHash=a5c865b26c07eec5,-3806,1,0,6,1,0,0,1,0,0,1
1046,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660137?gameHash=494cbdfd727310dc,992,0,1,2,3,1,0,0,1,1,1
1047,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660137?gameHash=494cbdfd727310dc,992,0,1,2,3,0,0,1,1,1,1
1048,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660161?gameHash=06c1db9af13bdc0a,-2113,1,0,5,2,1,0,0,0,0,1
1049,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660179?gameHash=a16e9570c9c11357,2338,0,1,1,1,0,0,1,1,0,1
1050,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670056?gameHash=9de44619f393863e,128,1,0,1,1,1,0,0,0,0,1
1051,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670072?gameHash=0b096f92735d1c44,-2482,1,0,6,1,1,0,0,2,0,0
1052,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670072?gameHash=0b096f92735d1c44,-2482,1,0,6,1,0,0,1,2,0,0
1053,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670072?gameHash=0b096f92735d1c44,-2482,1,0,6,1,0,0,1,2,0,0
1054,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670118?gameHash=0c747713dc79bc86,2491,0,1,3,7,1,0,0,1,1,1
1055,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670138?gameHash=e94567b03b708106,-2046,1,0,3,1,1,0,0,0,0,1
1056,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670144?gameHash=2e09be4467b027c7,-148,0,1,3,2,0,0,1,1,0,1
1057,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670144?gameHash=2e09be4467b027c7,-148,0,1,3,2,1,0,0,1,0,1
1058,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670029?gameHash=d34465c51253b5a5,1511,0,1,2,3,0,0,1,1,0,0
1059,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670066?gameHash=d7b07d64df2c568a,-1353,1,0,3,3,1,0,0,1,0,0
1060,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670066?gameHash=d7b07d64df2c568a,-1353,1,0,3,3,0,0,1,1,0,0
1061,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680128?gameHash=e12ff1e3f644f7eb,-3023,1,0,6,3,0,0,1,1,0,1
1062,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680128?gameHash=e12ff1e3f644f7eb,-3023,1,0,6,3,1,0,0,1,0,1
1063,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680182?gameHash=27a4d1ef0a493709,3613,0,1,1,7,0,0,1,1,0,1
1064,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680182?gameHash=27a4d1ef0a493709,3613,0,1,1,7,1,0,0,1,0,1
1065,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680190?gameHash=202c3e4779d36a20,-240,0,1,2,2,1,0,0,0,0,1
1066,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680190?gameHash=202c3e4779d36a20,-240,0,1,2,2,0,0,1,0,0,1
1067,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680206?gameHash=6b85993391be91b1,-1101,1,0,3,1,0,0,1,1,0,1
1068,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680206?gameHash=6b85993391be91b1,-1101,1,0,3,1,1,0,0,1,0,1
1069,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680209?gameHash=0e79fba0d5505f56,1216,0,1,2,4,1,0,0,1,0,1
1070,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680209?gameHash=0e79fba0d5505f56,1216,0,1,2,4,0,0,1,1,0,1
1071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680273?gameHash=d1a938af3522a2d7,1984,0,1,1,3,1,0,0,1,0,1
1072,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680273?gameHash=d1a938af3522a2d7,1984,0,1,1,3,0,0,1,1,0,1
1073,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680281?gameHash=bd72dad973038752,1119,1,0,4,5,0,0,1,1,1,1
1074,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001680281?gameHash=bd72dad973038752,1119,1,0,4,5,1,0,0,1,1,1
1075,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670153?gameHash=6a3bbe6107c70a23,1254,0,1,1,1,0,0,1,1,0,1
1076,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670153?gameHash=6a3bbe6107c70a23,1254,0,1,1,1,1,0,0,1,0,1
1077,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670199?gameHash=460d730830cff84e,2969,0,1,3,12,0,0,1,2,0,0
1078,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670246?gameHash=aff6108aebaadab8,-604,1,0,5,3,0,0,1,1,0,1
1079,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001670246?gameHash=aff6108aebaadab8,-604,1,0,5,3,1,0,0,1,0,1
1080,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690053?gameHash=c72003e35dd7a876,945,0,1,1,1,1,0,0,2,0,1
1081,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690053?gameHash=c72003e35dd7a876,945,0,1,1,1,0,0,1,2,0,1
1082,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690064?gameHash=c9c59a550f1c3fa9,319,0,1,5,5,1,0,0,1,0,1
1083,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690064?gameHash=c9c59a550f1c3fa9,319,0,1,5,5,0,0,1,1,0,1
1084,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690074?gameHash=fb1883afeddb8d8c,-1539,0,1,4,1,0,0,1,1,0,0
1085,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700064?gameHash=613b0e036c65b076,-4577,1,0,8,3,0,1,0,1,0,0
1086,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700064?gameHash=613b0e036c65b076,-4577,1,0,8,3,0,0,1,1,0,0
1087,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700064?gameHash=613b0e036c65b076,-4577,1,0,8,3,1,0,0,1,0,0
1088,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700101?gameHash=72a4e8440af8dc8c,-354,1,0,3,1,1,0,0,1,0,3
1089,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700101?gameHash=72a4e8440af8dc8c,-354,1,0,3,1,1,0,0,1,0,3
1090,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700101?gameHash=72a4e8440af8dc8c,-354,1,0,3,1,0,0,1,1,0,3
1091,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700102?gameHash=f8658edaa5bc3fcf,268,0,1,3,1,1,0,0,2,0,1
1092,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700102?gameHash=f8658edaa5bc3fcf,268,0,1,3,1,0,0,1,2,0,1
1093,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700007?gameHash=b6e9a707b663f68c,1439,0,1,2,3,0,0,1,2,0,1
1094,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700007?gameHash=b6e9a707b663f68c,1439,0,1,2,3,1,0,0,2,0,1
1095,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700033?gameHash=dc6495b55f2d5c6d,1391,0,1,1,1,1,0,0,1,1,1
1096,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700033?gameHash=dc6495b55f2d5c6d,1391,0,1,1,1,0,0,1,1,1,1
1097,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700035?gameHash=b9a8d1cd9bf991f1,210,1,0,2,1,0,0,1,2,0,1
1098,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700035?gameHash=b9a8d1cd9bf991f1,210,1,0,2,1,0,0,1,2,0,1
1099,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700035?gameHash=b9a8d1cd9bf991f1,210,1,0,2,1,1,0,0,2,0,1
1100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700048?gameHash=7221e7af44168386,-562,1,0,4,2,1,0,0,1,1,2
1101,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700048?gameHash=7221e7af44168386,-562,1,0,4,2,0,0,1,1,1,2
1102,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690083?gameHash=e9f4f66cbb72bf04,-1567,1,0,5,5,1,0,0,2,0,1
1103,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690083?gameHash=e9f4f66cbb72bf04,-1567,1,0,5,5,0,0,1,2,0,1
1104,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690083?gameHash=e9f4f66cbb72bf04,-1567,1,0,5,5,0,0,1,2,0,1
1105,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690113?gameHash=9c10261f11a9c69f,-943,1,0,4,5,0,0,1,1,0,0
1106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690113?gameHash=9c10261f11a9c69f,-943,1,0,4,5,0,0,1,1,0,0
1107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690113?gameHash=9c10261f11a9c69f,-943,1,0,4,5,1,0,0,1,0,0
1108,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690128?gameHash=2d1412573ba8a216,582,0,1,5,4,1,0,0,1,0,1
1109,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690172?gameHash=e9d1e94caf2721c6,-2757,1,0,7,5,0,0,1,1,0,0
1110,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690172?gameHash=e9d1e94caf2721c6,-2757,1,0,7,5,0,1,0,1,0,0
1111,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690174?gameHash=c525a604720b11a2,1746,0,1,1,3,1,0,0,0,0,1
1112,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690187?gameHash=eee1f36844fc6dda,-1486,0,1,3,1,1,0,0,2,0,1
1113,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690187?gameHash=eee1f36844fc6dda,-1486,0,1,3,1,0,0,1,2,0,1
1114,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690187?gameHash=eee1f36844fc6dda,-1486,0,1,3,1,0,0,1,2,0,1
1115,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690189?gameHash=84863eaa760a091e,88,1,0,1,1,0,0,1,1,0,1
1116,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690189?gameHash=84863eaa760a091e,88,1,0,1,1,1,0,0,1,0,1
1117,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690196?gameHash=20e893ad3e8916a9,5031,0,1,1,4,0,0,1,2,1,2
1118,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690196?gameHash=20e893ad3e8916a9,5031,0,1,1,4,0,0,1,2,1,2
1119,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690196?gameHash=20e893ad3e8916a9,5031,0,1,1,4,1,0,0,2,1,2
1120,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700227?gameHash=5b108ff18eaa91c4,585,0,1,3,2,1,0,0,2,1,1
1121,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700227?gameHash=5b108ff18eaa91c4,585,0,1,3,2,0,0,1,2,1,1
1122,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700254?gameHash=27ae83a30858d68d,-1893,1,0,5,3,0,1,0,1,0,1
1123,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700254?gameHash=27ae83a30858d68d,-1893,1,0,5,3,1,0,0,1,0,1
1124,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700254?gameHash=27ae83a30858d68d,-1893,1,0,5,3,0,0,1,1,0,1
1125,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690146?gameHash=ae6c2f9529fb64bc,-1062,1,0,2,1,1,0,0,0,0,2
1126,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690146?gameHash=ae6c2f9529fb64bc,-1062,1,0,2,1,1,0,0,0,0,2
1127,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690173?gameHash=21554efe33ac41c0,-1026,0,1,3,3,1,0,0,1,0,2
1128,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690173?gameHash=21554efe33ac41c0,-1026,0,1,3,3,0,1,0,1,0,2
1129,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690173?gameHash=21554efe33ac41c0,-1026,0,1,3,3,0,0,1,1,0,2
1130,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690178?gameHash=b180001a87c4abd7,1676,1,0,1,3,0,0,1,2,0,2
1131,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690178?gameHash=b180001a87c4abd7,1676,1,0,1,3,1,0,0,2,0,2
1132,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001690178?gameHash=b180001a87c4abd7,1676,1,0,1,3,0,0,1,2,0,2
1133,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700228?gameHash=1886fc9a9bff954d,-1286,1,0,2,1,0,0,1,1,0,1
1134,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001700228?gameHash=1886fc9a9bff954d,-1286,1,0,2,1,1,0,0,1,0,1
