,Address,golddiff,rResult,bResult,rKills,bKills,rBOTLANE_kills,rMIDLANE_kills,rTOPLANE_kills,bBOTLANE_kills,bMIDLANE_kills,bTOPLANE_kills,bMonsters,rMonsters
866,http://matchhistory.euw.leagueoflegends.com/en/#match-details/WMC2TMNT1/290036?gameHash=0b268d3a21130ea9,2177.0,1,0,4,5,0,1,0,2,0,1,1,2
867,http://matchhistory.euw.leagueoflegends.com/en/#match-details/WMC2TMNT1/290038?gameHash=497a180dd5f27680,-533.0,0,1,8,3,1,0,0,1,2,2,1,1
868,http://matchhistory.euw.leagueoflegends.com/en/#match-details/WMC2TMNT1/290038?gameHash=497a180dd5f27680,-533.0,0,1,8,3,0,0,1,1,2,2,1,1
869,http://matchhistory.euw.leagueoflegends.com/en/#match-details/WMC2TMNT1/290038?gameHash=497a180dd5f27680,-533.0,0,1,8,3,1,0,0,1,2,2,1,1
870,http://matchhistory.na.leagueoflegends.com/en/#match-details/WMC2TMNT1/290068?gameHash=a787916001a04f29,-278.0,1,0,1,1,0,1,0,0,1,1,1,2
871,http://matchhistory.na.leagueoflegends.com/en/#match-details/WMC2TMNT1/290068?gameHash=a787916001a04f29,-278.0,1,0,1,1,1,0,0,0,1,1,1,2
872,http://matchhistory.na.leagueoflegends.com/en/#match-details/WMC2TMNT1/290071?gameHash=a8fd712d29364b74,813.0,1,0,2,3,1,0,0,1,1,1,2,1
873,http://matchhistory.na.leagueoflegends.com/en/#match-details/WMC2TMNT1/290071?gameHash=a8fd712d29364b74,813.0,1,0,2,3,0,0,1,1,1,1,2,1
874,http://matchhistory.na.leagueoflegends.com/en/#match-details/WMC2TMNT1/290073?gameHash=0e5888e6d074c340,-578.0,1,0,1,4,0,0,1,1,0,0,1,2
875,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/10234?gameHash=e4adb2e50365316e,3747.0,0,1,1,7,1,0,0,1,2,1,1,1
876,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001020048?gameHash=cdef03e7d308124a,504.0,1,0,3,5,1,0,0,0,1,1,1,1
877,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001020048?gameHash=cdef03e7d308124a,504.0,1,0,3,5,0,1,0,0,1,1,1,1
878,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001020054?gameHash=880399f1b3d0cc8f,-6978.0,1,0,6,1,0,0,1,1,0,0,1,1
879,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001020054?gameHash=880399f1b3d0cc8f,-6978.0,1,0,6,1,0,1,0,1,0,0,1,1
880,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001020054?gameHash=880399f1b3d0cc8f,-6978.0,1,0,6,1,1,0,0,1,0,0,1,1
881,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001020080?gameHash=91ad5b326a3561b9,1905.0,0,1,5,8,0,1,0,1,0,1,1,1
882,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001020222?gameHash=7754152520598187,-550.0,0,1,6,2,1,0,0,1,1,1,1,1
883,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001020222?gameHash=7754152520598187,-550.0,0,1,6,2,0,0,1,1,1,1,1,1
884,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001040042?gameHash=d2705bfb515f0edc,960.0,0,1,5,10,0,0,1,1,1,2,1,1
885,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001040042?gameHash=d2705bfb515f0edc,960.0,0,1,5,10,1,0,0,1,1,2,1,1
886,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001040042?gameHash=d2705bfb515f0edc,960.0,0,1,5,10,0,1,0,1,1,2,1,1
887,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001040055?gameHash=dcab210f208eb11a,-2330.0,1,0,5,4,1,0,0,1,0,1,1,1
888,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001040055?gameHash=dcab210f208eb11a,-2330.0,1,0,5,4,1,0,0,1,0,1,1,1
889,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001040055?gameHash=dcab210f208eb11a,-2330.0,1,0,5,4,0,1,0,1,0,1,1,1
890,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001040055?gameHash=dcab210f208eb11a,-2330.0,1,0,5,4,0,0,1,1,0,1,1,1
891,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1001040113?gameHash=0f7d5b795f80f910,-826.0,0,1,4,1,0,1,0,1,0,1,1,1
892,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001050156?gameHash=f6f494e340e75e51,24.0,0,1,5,9,1,0,0,1,1,1,1,1
893,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001050156?gameHash=f6f494e340e75e51,24.0,0,1,5,9,0,1,0,1,1,1,1,1
894,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001050156?gameHash=f6f494e340e75e51,24.0,0,1,5,9,0,0,1,1,1,1,1,1
895,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001050156?gameHash=f6f494e340e75e51,24.0,0,1,5,9,0,0,1,1,1,1,1,1
896,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001070027?gameHash=3babed5e7b890d8a,1992.0,0,1,2,4,0,0,1,1,0,1,1,1
897,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001070027?gameHash=3babed5e7b890d8a,1992.0,0,1,2,4,1,0,0,1,0,1,1,1
898,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090042?gameHash=7b0f44eaa4499da3,-2297.0,0,1,5,5,1,0,0,1,0,1,1,2
899,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090042?gameHash=7b0f44eaa4499da3,-2297.0,0,1,5,5,0,0,1,1,0,1,1,2
900,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090042?gameHash=7b0f44eaa4499da3,-2297.0,0,1,5,5,0,1,0,1,0,1,1,2
901,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090074?gameHash=94c6adc462342b80,-1814.0,0,1,9,5,0,0,1,1,1,1,1,1
902,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090074?gameHash=94c6adc462342b80,-1814.0,0,1,9,5,1,0,0,1,1,1,1,1
903,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090074?gameHash=94c6adc462342b80,-1814.0,0,1,9,5,0,1,0,1,1,1,1,1
904,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090090?gameHash=ecee1c458addeef9,-350.0,1,0,1,1,0,1,0,1,1,1,1,1
905,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090090?gameHash=ecee1c458addeef9,-350.0,1,0,1,1,0,0,1,1,1,1,1,1
906,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090090?gameHash=ecee1c458addeef9,-350.0,1,0,1,1,1,0,0,1,1,1,1,1
907,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090096?gameHash=2f8b11a9c2417a17,-4765.0,1,0,2,1,1,0,0,1,0,1,1,1
908,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090096?gameHash=2f8b11a9c2417a17,-4765.0,1,0,2,1,0,1,0,1,0,1,1,1
909,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090096?gameHash=2f8b11a9c2417a17,-4765.0,1,0,2,1,1,0,0,1,0,1,1,1
910,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090096?gameHash=2f8b11a9c2417a17,-4765.0,1,0,2,1,0,0,1,1,0,1,1,1
911,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090096?gameHash=2f8b11a9c2417a17,-4765.0,1,0,2,1,0,0,1,1,0,1,1,1
912,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090119?gameHash=a8104ee2d676090a,4109.0,0,1,2,3,0,0,1,2,1,1,1,1
913,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090130?gameHash=6d4d5dd0e2fedbbc,-1092.0,1,0,6,2,1,0,0,1,1,1,1,1
914,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090130?gameHash=6d4d5dd0e2fedbbc,-1092.0,1,0,6,2,0,0,1,1,1,1,1,1
915,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090145?gameHash=e20966636950b1e0,-4342.0,1,0,10,3,0,0,1,1,1,1,1,1
916,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090145?gameHash=e20966636950b1e0,-4342.0,1,0,10,3,0,0,1,1,1,1,1,1
917,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090145?gameHash=e20966636950b1e0,-4342.0,1,0,10,3,0,1,0,1,1,1,1,1
918,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090145?gameHash=e20966636950b1e0,-4342.0,1,0,10,3,1,0,0,1,1,1,1,1
919,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090193?gameHash=e918d159d5ca76b3,2088.0,0,1,1,4,0,0,1,1,1,0,2,1
920,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090200?gameHash=67ff5f77925a0152,6241.0,0,1,5,11,1,0,0,1,2,1,2,1
921,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001090206?gameHash=d25847c504650c01,1458.0,1,0,4,7,0,0,1,1,0,0,1,1
922,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160051?gameHash=6f5a3473fd4b5218,3495.0,0,1,1,9,1,0,0,1,1,1,1,1
923,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160059?gameHash=66e7667296790db8,4214.0,0,1,1,6,1,0,0,1,1,1,1,1
924,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160059?gameHash=66e7667296790db8,4214.0,0,1,1,6,0,0,1,1,1,1,1,1
925,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160087?gameHash=5b264a18eca52c62,-501.0,0,1,7,7,0,0,1,1,0,0,1,1
926,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160097?gameHash=943c8315026c3ac6,-1078.0,0,1,7,3,0,1,0,1,0,1,1,2
927,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160097?gameHash=943c8315026c3ac6,-1078.0,0,1,7,3,0,0,1,1,0,1,1,2
928,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160097?gameHash=943c8315026c3ac6,-1078.0,0,1,7,3,1,0,0,1,0,1,1,2
929,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160106?gameHash=aeb584f9f6eab386,594.0,1,0,3,2,1,0,0,1,0,2,1,1
930,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001160106?gameHash=aeb584f9f6eab386,594.0,1,0,3,2,1,0,0,1,0,2,1,1
931,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001190025?gameHash=e95eac049cde9705,1791.0,0,1,8,8,0,0,1,2,1,1,1,1
932,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001190031?gameHash=8c5b3745edaf4aa6,4134.0,0,1,3,6,1,0,0,1,1,1,1,1
933,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001180123?gameHash=6fcfc37c2d773136,-3265.0,1,0,4,1,1,0,0,0,0,1,1,1
934,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001180123?gameHash=6fcfc37c2d773136,-3265.0,1,0,4,1,0,0,1,0,0,1,1,1
935,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001180169?gameHash=7d3f0d011754227a,1131.0,0,1,3,6,0,0,1,1,0,1,2,1
936,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001180169?gameHash=7d3f0d011754227a,1131.0,0,1,3,6,1,0,0,1,0,1,2,1
937,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001180197?gameHash=9a2842a1c76915da,-6687.0,1,0,12,3,0,0,1,1,1,1,1,2
938,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001180197?gameHash=9a2842a1c76915da,-6687.0,1,0,12,3,0,1,0,1,1,1,1,2
939,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001180197?gameHash=9a2842a1c76915da,-6687.0,1,0,12,3,1,0,0,1,1,1,1,2
940,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001180197?gameHash=9a2842a1c76915da,-6687.0,1,0,12,3,1,0,0,1,1,1,1,2
941,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001180197?gameHash=9a2842a1c76915da,-6687.0,1,0,12,3,0,1,0,1,1,1,1,2
942,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001200042?gameHash=05054169c81539b4,-676.0,1,0,7,4,0,0,1,1,1,1,2,1
943,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001200042?gameHash=05054169c81539b4,-676.0,1,0,7,4,1,0,0,1,1,1,2,1
944,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001200090?gameHash=4a29881a6ad24954,6939.0,0,1,2,9,1,0,0,2,1,2,1,1
945,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001210206?gameHash=c8452a510b83a299,203.0,0,1,4,1,0,1,0,1,0,2,1,1
946,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001210206?gameHash=c8452a510b83a299,203.0,0,1,4,1,1,0,0,1,0,2,1,1
947,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001220050?gameHash=a6c77a5939b97fa9,-5058.0,1,0,4,3,0,1,0,1,1,0,1,1
948,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001220050?gameHash=a6c77a5939b97fa9,-5058.0,1,0,4,3,1,0,0,1,1,0,1,1
949,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001220050?gameHash=a6c77a5939b97fa9,-5058.0,1,0,4,3,1,0,0,1,1,0,1,1
950,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001220050?gameHash=a6c77a5939b97fa9,-5058.0,1,0,4,3,0,1,0,1,1,0,1,1
951,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001220050?gameHash=a6c77a5939b97fa9,-5058.0,1,0,4,3,0,0,1,1,1,0,1,1
952,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001220051?gameHash=a127041d1851db79,-2487.0,0,1,4,2,0,1,0,1,0,2,1,1
953,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001220051?gameHash=a127041d1851db79,-2487.0,0,1,4,2,1,0,0,1,0,2,1,1
954,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001220051?gameHash=a127041d1851db79,-2487.0,0,1,4,2,1,0,0,1,0,2,1,1
955,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001220051?gameHash=a127041d1851db79,-2487.0,0,1,4,2,0,0,1,1,0,2,1,1
956,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001220103?gameHash=a81f296b322d1c10,3624.0,0,1,3,6,0,0,1,1,1,1,1,1
957,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001230182?gameHash=055172ab7f1efc4c,-554.0,0,1,5,2,0,1,0,2,1,1,1,1
958,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001230182?gameHash=055172ab7f1efc4c,-554.0,0,1,5,2,1,0,0,2,1,1,1,1
959,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001230182?gameHash=055172ab7f1efc4c,-554.0,0,1,5,2,0,0,1,2,1,1,1,1
960,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001230193?gameHash=885cdc25f64cc546,-94.0,0,1,5,4,1,0,0,1,1,1,1,1
961,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001230193?gameHash=885cdc25f64cc546,-94.0,0,1,5,4,0,0,1,1,1,1,1,1
962,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001230193?gameHash=885cdc25f64cc546,-94.0,0,1,5,4,0,1,0,1,1,1,1,1
963,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240055?gameHash=1a753d20d943ee53,-2969.0,1,0,2,2,0,0,1,1,1,1,1,2
964,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240055?gameHash=1a753d20d943ee53,-2969.0,1,0,2,2,0,0,1,1,1,1,1,2
965,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240055?gameHash=1a753d20d943ee53,-2969.0,1,0,2,2,1,0,0,1,1,1,1,2
966,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240075?gameHash=063f88396ebefd89,-3039.0,1,0,8,4,0,0,1,1,1,1,1,1
967,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240075?gameHash=063f88396ebefd89,-3039.0,1,0,8,4,1,0,0,1,1,1,1,1
968,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240075?gameHash=063f88396ebefd89,-3039.0,1,0,8,4,0,1,0,1,1,1,1,1
969,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240084?gameHash=71019793090213d6,-339.0,1,0,3,1,0,0,1,1,1,1,1,2
970,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240084?gameHash=71019793090213d6,-339.0,1,0,3,1,1,0,0,1,1,1,1,2
971,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240130?gameHash=29e3920af2715f43,1799.0,1,0,5,7,0,0,1,1,1,1,1,1
972,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240130?gameHash=29e3920af2715f43,1799.0,1,0,5,7,1,0,0,1,1,1,1,1
973,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001240130?gameHash=29e3920af2715f43,1799.0,1,0,5,7,0,1,0,1,1,1,1,1
974,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001250171?gameHash=fa084a31c63dbfb9,2705.0,1,0,2,6,0,0,1,1,0,1,1,1
975,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001250171?gameHash=fa084a31c63dbfb9,2705.0,1,0,2,6,1,0,0,1,0,1,1,1
976,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001250185?gameHash=53602e34db353fd1,-2426.0,1,0,7,3,0,0,1,1,1,1,1,1
977,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001250185?gameHash=53602e34db353fd1,-2426.0,1,0,7,3,1,0,0,1,1,1,1,1
978,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001250185?gameHash=53602e34db353fd1,-2426.0,1,0,7,3,0,1,0,1,1,1,1,1
979,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001110069?gameHash=d04aa571ac53dec2,1275.0,0,1,4,8,0,1,0,1,2,0,1,1
980,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001110069?gameHash=d04aa571ac53dec2,1275.0,0,1,4,8,0,0,1,1,2,0,1,1
981,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001110069?gameHash=d04aa571ac53dec2,1275.0,0,1,4,8,1,0,0,1,2,0,1,1
982,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001110070?gameHash=e2d8a491e30ff3cd,1098.0,0,1,1,2,0,0,1,1,1,1,1,1
983,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100099?gameHash=49778226bbde3374,-7228.0,1,0,8,2,0,1,0,0,0,1,1,2
984,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100099?gameHash=49778226bbde3374,-7228.0,1,0,8,2,1,0,0,0,0,1,1,2
985,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100099?gameHash=49778226bbde3374,-7228.0,1,0,8,2,0,0,1,0,0,1,1,2
986,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100099?gameHash=49778226bbde3374,-7228.0,1,0,8,2,0,1,0,0,0,1,1,2
987,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100099?gameHash=49778226bbde3374,-7228.0,1,0,8,2,1,0,0,0,0,1,1,2
988,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100108?gameHash=559b2ca95c6b372c,-247.0,1,0,7,4,0,1,0,1,2,1,1,2
989,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100108?gameHash=559b2ca95c6b372c,-247.0,1,0,7,4,1,0,0,1,2,1,1,2
990,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100108?gameHash=559b2ca95c6b372c,-247.0,1,0,7,4,0,1,0,1,2,1,1,2
991,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100108?gameHash=559b2ca95c6b372c,-247.0,1,0,7,4,0,0,1,1,2,1,1,2
992,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100110?gameHash=7901a76abc3fe00b,-1623.0,1,0,3,1,0,0,1,1,0,0,1,1
993,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100110?gameHash=7901a76abc3fe00b,-1623.0,1,0,3,1,0,1,0,1,0,0,1,1
994,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001100110?gameHash=7901a76abc3fe00b,-1623.0,1,0,3,1,0,1,0,1,0,0,1,1
995,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001110160?gameHash=c8d506683be743a4,-1778.0,1,0,5,1,1,0,0,1,0,0,1,1
996,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001110160?gameHash=c8d506683be743a4,-1778.0,1,0,5,1,0,1,0,1,0,0,1,1
997,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001110165?gameHash=c95018a364caeb9a,-269.0,0,1,6,8,1,0,0,1,0,0,1,1
998,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001110165?gameHash=c95018a364caeb9a,-269.0,0,1,6,8,0,0,1,1,0,0,1,1
999,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001110165?gameHash=c95018a364caeb9a,-269.0,0,1,6,8,0,0,1,1,0,0,1,1
1000,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001130034?gameHash=102a038fd6d337a1,-3291.0,1,0,6,1,1,0,0,0,0,1,1,2
1001,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001130034?gameHash=102a038fd6d337a1,-3291.0,1,0,6,1,0,1,0,0,0,1,1,2
1002,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001130034?gameHash=102a038fd6d337a1,-3291.0,1,0,6,1,0,0,1,0,0,1,1,2
1003,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001130034?gameHash=102a038fd6d337a1,-3291.0,1,0,6,1,0,1,0,0,0,1,1,2
1004,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001130047?gameHash=8fca1239cb14402d,602.0,1,0,2,3,0,0,1,1,1,0,1,1
1005,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001270044?gameHash=621f70702177879c,3778.0,0,1,1,5,1,0,0,0,1,1,1,1
1006,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001270048?gameHash=fc0aa1f33474975c,324.0,0,1,3,1,1,0,0,1,1,1,2,1
1007,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001270048?gameHash=fc0aa1f33474975c,324.0,0,1,3,1,0,0,1,1,1,1,2,1
1008,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001270049?gameHash=df319925e60c8ad6,3075.0,1,0,1,3,1,0,0,1,1,2,1,1
1009,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001270049?gameHash=df319925e60c8ad6,3075.0,1,0,1,3,0,0,1,1,1,2,1,1
1010,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001270050?gameHash=e4c7bd34234105e7,-2063.0,1,0,4,4,0,0,1,1,0,1,1,1
1011,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001270050?gameHash=e4c7bd34234105e7,-2063.0,1,0,4,4,0,1,0,1,0,1,1,1
1012,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001270050?gameHash=e4c7bd34234105e7,-2063.0,1,0,4,4,0,0,1,1,0,1,1,1
1013,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001270050?gameHash=e4c7bd34234105e7,-2063.0,1,0,4,4,1,0,0,1,0,1,1,1
1014,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001260103?gameHash=368c582d95c42505,4654.0,0,1,1,4,0,1,0,2,1,2,1,1
1015,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001260103?gameHash=368c582d95c42505,4654.0,0,1,1,4,0,0,1,2,1,2,1,1
1016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001260103?gameHash=368c582d95c42505,4654.0,0,1,1,4,1,0,0,2,1,2,1,1
1017,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001260104?gameHash=e62b4a0ca995e9bf,206.0,0,1,6,8,1,0,0,1,0,1,1,1
1018,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001260104?gameHash=e62b4a0ca995e9bf,206.0,0,1,6,8,0,0,1,1,0,1,1,1
1019,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001260104?gameHash=e62b4a0ca995e9bf,206.0,0,1,6,8,0,1,0,1,0,1,1,1
1020,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001290083?gameHash=dac0cab0de187ba8,521.0,0,1,6,8,0,1,0,1,1,1,1,1
1021,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001290083?gameHash=dac0cab0de187ba8,521.0,0,1,6,8,1,0,0,1,1,1,1,1
1022,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001310014?gameHash=254347ab5d11be6f,898.0,0,1,2,2,0,0,1,2,1,1,1,1
1023,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001310014?gameHash=254347ab5d11be6f,898.0,0,1,2,2,1,0,0,2,1,1,1,1
1024,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001310014?gameHash=254347ab5d11be6f,898.0,0,1,2,2,0,0,1,2,1,1,1,1
1025,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001310016?gameHash=ced0540637031f5d,-2326.0,1,0,1,2,0,1,0,1,0,1,1,1
1026,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001310016?gameHash=ced0540637031f5d,-2326.0,1,0,1,2,0,0,1,1,0,1,1,1
1027,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001310016?gameHash=ced0540637031f5d,-2326.0,1,0,1,2,1,0,0,1,0,1,1,1
